model,distr,n,p,df,interm_lvl,shape_fixed,net_structure,hidden_fct,p_drop,intermediate_q_feature,L2_pen,shape_penalty,Train_loss,Valid_loss,test_loss,test_MAE_q0.995,test_MAE_q0.999,test_MAE_q0.9995,test_MSE_q0.995,test_MSE_q0.999,test_MSE_q0.9995,learning_rate,n_epochs,lr_decay,patience_decay,min_lr,patience_stop,orthogonal_gpd
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,20h_10h,tanh,0,TRUE,1.00E-06,0,1.818514645,1.94772625,1.923388094,1.858094668,4.879621663,7.060935986,6.367910568,46.26050296,99.07684888,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,10h_5h_5h,tanh,0,TRUE,1.00E-06,0,1.827192038,1.951031923,1.921390802,2.216978837,5.435735467,7.676059695,9.338956324,56.55207096,115.4501237,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,10h_10h_10h,tanh,0,TRUE,1.00E-06,0,1.829051584,1.944933891,1.922800839,1.826653186,4.553566146,6.489604931,6.071186294,40.14941091,84.70463297,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,20h_10h_10h,tanh,0,TRUE,1.00E-06,0,1.826023161,1.946661651,1.935556769,2.110602658,5.609114246,8.119809052,8.598588984,68.62902434,148.8687448,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,64h_64h_64h,tanh,0,TRUE,1.00E-06,0,1.836350262,1.966950774,1.932362795,2.332850823,5.774837035,8.200578709,10.18301455,63.85386785,130.3278143,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,128h_128h_128h,tanh,0,TRUE,1.00E-06,0,1.820426852,NaN,NaN,2.486899533,6.397593216,9.124801798,12.05146348,83.82978741,174.8339447,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,32h_32h_32h_32h,tanh,0,TRUE,1.00E-06,0,1.825491339,1.95306015,1.918492496,1.906025124,4.893278769,7.018463588,6.47905046,45.64384037,96.83816934,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,5h_3h_3h,tanh,0,TRUE,1.00E-06,0,1.836654603,1.95088017,1.920503795,2.143271788,5.266543866,7.416681391,8.916165684,52.49399152,105.4919808,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,20h_10h,tanh,0,TRUE,1.00E-06,0,1.827288508,1.949943066,1.92218858,1.91458165,4.76951659,6.755589007,6.775272372,42.19712733,85.87398585,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,10h_5h_5h,tanh,0,TRUE,1.00E-06,0,1.829979092,1.959153354,1.924070388,2.477085159,5.964307785,8.363392981,14.02966415,79.44873554,157.8253782,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,10h_10h_10h,tanh,0,TRUE,1.00E-06,0,1.834305704,1.947104096,1.926355451,1.949812351,5.055619621,7.27391982,6.841073083,50.9032722,109.9397143,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,20h_10h_10h,tanh,0,TRUE,1.00E-06,0,1.826308042,1.9464342,1.932213038,2.075200108,5.379292466,7.732776158,7.898642121,58.84851432,126.7936448,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,64h_64h_64h,tanh,0,TRUE,1.00E-06,0,1.834648579,1.953666806,1.930753201,1.909878245,4.553528407,6.533540576,6.597748511,40.30123737,86.19536856,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,128h_128h_128h,tanh,0,TRUE,1.00E-06,0,1.837365329,1.957448721,1.92711547,2.612958982,5.714370716,7.766831651,14.55207118,69.68056994,127.7764208,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,32h_32h_32h_32h,tanh,0,TRUE,1.00E-06,0,1.825805783,1.948950768,1.925200284,1.973376304,5.092519473,7.35284983,6.875639309,52.28699041,114.3897814,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,256h_256h_256h_256h,tanh,0,TRUE,1.00E-06,0,1.83381778,1.957794905,1.933500886,2.111533089,4.771539502,6.699017989,8.234378675,43.36369601,86.90291212,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,5h_3h_3h,tanh,0,TRUE,5.00E-06,0,1.82760337,1.948722303,1.925360411,2.112184131,5.081669227,7.1974062,9.058131273,52.93665512,107.7700266,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,20h_10h,tanh,0,TRUE,5.00E-06,0,1.818081915,1.951406181,1.924749851,1.870959147,4.952670528,7.187658007,6.527369178,48.57574625,104.5307833,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,10h_5h_5h,tanh,0,TRUE,5.00E-06,0,1.83309567,1.951362491,1.921438426,2.184853871,5.16777987,7.209702812,9.019091001,48.1728059,92.3773899,0.001,1000,0.4,5,1.00E-05,20,TRUE
