model,distr,n,p,df,interm_lvl,shape_fixed,net_structure,hidden_fct,p_drop,intermediate_q_feature,L2_pen,shape_penalty,Train_loss,Valid_loss,test_loss,test_MAE_q0.995,test_MAE_q0.999,test_MAE_q0.9995,test_MSE_q0.995,test_MSE_q0.999,test_MSE_q0.9995,learning_rate,n_epochs,lr_decay,patience_decay,min_lr,patience_stop,orthogonal_gpd
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_64_sh5_3_3,SSNN,0.02,TRUE,0,0,1.84156253933907,1.89304858446121,1.92815229296684,2.39398806709488,5.67669388911863,7.90825993713495,9.75062315498301,56.3565826356114,111.918847066309,1e-04,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_64_64_64_sh5_3_3,SSNN,0.02,TRUE,0,0,1.85068681836128,1.89795923233032,1.92636170983315,2.25847433166976,5.22417426394983,7.27662148756303,8.48426701413206,46.8615406785344,92.9708383109871,1e-04,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_sh1,SSNN,0.05,TRUE,0,0,1.87369593977928,1.90012109279633,1.94386786222458,4.66717063315849,13.8280710469152,20.5520243867092,35.9711669942597,326.687033480918,733.075244192344,1e-04,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_64_sh1,SSNN,0.05,TRUE,0,0,1.87930485606194,1.90903782844543,1.93767842650414,5.35174488012639,15.6543745748541,23.1794786273807,48.0733416290588,402.785348366575,885.154826170482,1e-04,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_64_64_64_sh1,SSNN,0.05,TRUE,0,0,1.92090559005737,1.89080655574799,1.92999237775803,5.22729507364901,17.3707051107581,27.0115712837642,48.619500459459,587.499402762083,1480.50681054786,1e-04,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_sh5_3,SSNN,0.05,TRUE,0,0,1.86267498135567,1.87738811969757,1.91957050561905,3.07179512025869,7.08153097945403,9.65267235613008,17.1042146069234,95.7328799044628,180.453482174743,1e-04,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_64_sh5_3,SSNN,0.05,TRUE,0,0,1.86961853504181,1.88713842630386,1.92036873102188,2.67452085618574,6.29892974345233,8.61805085426866,12.4708823528579,70.54744060794,131.697377195639,1e-04,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_64_64_64_sh5_3,SSNN,0.05,TRUE,0,0,1.85340583324432,1.89287221431732,1.93655335903168,3.10471626593547,6.0311144302939,8.0330016409266,18.6739261175691,65.3406061935622,111.685733134133,1e-04,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_sh5_3_3,SSNN,0.05,TRUE,0,0,1.85788458585739,1.87995111942291,1.91936945915222,2.71090407420615,6.53746699514239,9.00186063879286,13.5790220852557,79.9291130090003,150.476301395026,1e-04,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_64_sh5_3_3,SSNN,0.05,TRUE,0,0,1.86356526613235,1.89506739377975,1.93053832650185,2.70214196452097,6.10463855927696,8.35245360794209,12.9092257620572,65.2705662166538,121.23785850937,1e-04,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_64_64_64_sh5_3_3,SSNN,0.05,TRUE,0,0,1.90261954069138,1.90104758739471,1.94256380200386,3.02029436174696,6.2719000263201,8.4334793838379,15.6041425471783,64.0120071653296,113.979804734225,1e-04,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_sh1,SSNN,0,TRUE,0,0,1.84960469603539,1.92406815290451,1.96541881561279,3.67402457131218,11.2030733947057,17.1179458619048,21.8490482377033,211.824191102918,503.159044327246,1e-05,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_64_sh1,SSNN,0,TRUE,0,0,1.83934780955315,1.92678040266037,1.95910277962685,3.7533657016827,11.8359564362061,18.2177662122221,23.7468683837651,234.651132496501,556.005549716949,1e-05,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_64_64_64_sh1,SSNN,0,TRUE,0,0,1.80151236057281,1.89740985631943,1.94011753797531,4.0391699909328,13.7594329978436,21.5763823368392,31.1572158383114,394.099311418443,1008.43805486857,1e-05,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_sh5_3,SSNN,0,TRUE,0,0,1.81003823876381,1.92625451087952,1.95935237407684,3.19744241065178,7.17742667279705,9.90969973181284,21.1330832380693,105.744701621869,201.338024351098,1e-05,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_64_sh5_3,SSNN,0,TRUE,0,0,1.81474575400352,1.90508252382278,1.93688216805458,2.57277855080908,5.72900656373001,7.84566643697491,11.6914432187274,54.6497625190443,101.785265849662,1e-05,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_64_64_64_sh5_3,SSNN,0,TRUE,0,0,1.77248173952103,1.91180592775345,1.96119719743729,2.95694286633651,6.47424179389656,8.85899271112277,16.6605675313445,86.1045001533342,166.582333806972,1e-05,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_sh5_3_3,SSNN,0,TRUE,0,0,1.8435221016407,1.91527503728867,1.959208548069,2.5653551804413,6.55934476385916,9.571943702189,11.2407897748924,68.7662177574396,149.715292507124,1e-05,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_64_sh5_3_3,SSNN,0,TRUE,0,0,1.80705890059471,1.92385530471802,1.95241278409958,2.66603573305937,6.01042506813165,8.30299585169869,14.0278187955215,69.1118287264031,131.8280340192,1e-05,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_64_64_64_sh5_3_3,SSNN,0,TRUE,0,0,1.77312079071999,1.91571176052094,1.95039588212967,2.83347624455573,6.30087463430593,8.66307443027699,14.2448887057271,76.0763135892192,149.137366850955,1e-05,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_sh1,SSNN,0.01,TRUE,0,0,1.88002997636795,1.92084223031998,1.96504753828049,3.71824394623691,11.4077611338865,17.4399632908574,21.879668276762,214.465035045466,510.575045307957,1e-05,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_64_sh1,SSNN,0.01,TRUE,0,0,1.87200129032135,1.92418336868286,1.95822432637215,3.84189237453857,12.1875030661244,18.7755747568981,24.0440154203336,239.353657783434,568.93989336616,1e-05,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_64_64_64_sh1,SSNN,0.01,TRUE,0,0,1.86979356408119,1.89295470714569,1.93612641096115,4.00182522476761,13.8121839175512,21.7241663681929,28.7231986643795,375.531194179142,969.376172711135,1e-05,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_sh5_3,SSNN,0.01,TRUE,0,0,1.87031647562981,1.93409496545792,1.9703950881958,2.96972502816616,7.49485715610905,10.9617319075179,16.0389977519585,88.3523059601407,187.071887121144,1e-05,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_64_sh5_3,SSNN,0.01,TRUE,0,0,1.84807792305946,1.90129107236862,1.93383407592773,2.55678649157856,5.80364358255316,7.96897455750442,11.1983066723793,54.0853813952613,101.433682552875,1e-05,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_64_64_64_sh5_3,SSNN,0.01,TRUE,0,0,1.8476285636425,1.9022604227066,1.93313679099083,3.15182089450966,7.63796391500548,10.6009859350765,15.7150039220804,91.5138008522207,175.753452948383,1e-05,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_sh5_3_3,SSNN,0.01,TRUE,0,0,1.86582061648369,1.91640430688858,1.96016645431519,2.54956339578005,6.56208154814889,9.61637502140671,11.0599508585327,68.9368724589342,151.596113634272,1e-05,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_64_sh5_3_3,SSNN,0.01,TRUE,0,0,1.84152981638908,1.9170800447464,1.94541749358177,2.59698113805283,5.76494063198932,7.89113689476429,11.8828287835239,56.4175302852601,105.706762950942,1e-05,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_64_64_64_sh5_3_3,SSNN,0.01,TRUE,0,0,1.84190782904625,1.90177595615387,1.94250285625458,2.73590526699365,6.09323285163888,8.35888810956838,12.5871155490211,65.4119760050912,127.264139402085,1e-05,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_sh1,SSNN,0.02,TRUE,0,0,1.88804313540459,1.91964000463486,1.96554616093636,3.76401438399892,11.5911769979733,17.7319921046876,21.9707649719689,216.58000934814,516.803627977537,1e-05,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_64_sh1,SSNN,0.02,TRUE,0,0,1.88924440741539,1.92469274997711,1.95922863483429,3.91566049300237,12.4052949651137,19.127892237228,24.2686796312041,240.859958829389,573.907071484109,1e-05,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_64_64_64_sh1,SSNN,0.02,TRUE,0,0,1.90533247590065,1.89622300863266,1.93925762176514,3.88316260531492,13.5512543943914,21.4396015529729,26.1546275563902,351.222132872658,918.173840243896,1e-05,1000,0.4,5,1e-06,20,TRUE
