use_stl_remainder,use_mean_precip,n_train,p,interm_lvl,nb_fits,shape_fixed,rnn_type,num_layers,hidden_size,p_drop,intermediate_q_feature,L2_pen,shape_penalty,seq_len,learning_rate,scale_features,orthogonal_gpd,n_epochs,batch_size,lr_decay,patience_decay,min_lr,patience_stop,patience_lag,tol,Train_loss,Valid_loss,min_valid_loss,min_valid_e,test_loss,valid_qPredErr_q0.995,valid_qPredErr_q0.999,valid_qPredErr_q0.9995,valid_qloss_q0.995,valid_qloss_q0.999,valid_qloss_q0.9995,valid_propBelow_q0.995,valid_propBelow_q0.999,valid_propBelow_q0.9995,test_qPredErr_q0.995,test_qPredErr_q0.999,test_qPredErr_q0.9995,test_qloss_q0.995,test_qloss_q0.999,test_qloss_q0.9995,test_propBelow_q0.995,test_propBelow_q0.999,test_propBelow_q0.9995
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,1,8,0,TRUE,1e-06,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.65287439525127,2.38341793417931,2.38274505734444,147,15.3690947043346,3.04806364106676,1.60922018058113,1.13760585157446,0.14874221776132,0.0426268802682297,0.0245299253788972,0.999226903749517,1,1,-9.41285432769672,-10.4028477157146,-13.8837233650052,0.36241708894167,0.16221245743307,0.116689213720261,0.99038507996328,0.996714499685945,0.997342610040102
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,2,8,0,TRUE,1e-06,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.64746108651161,2.3871331512928,2.38261145353317,121,16.3548122876177,2.21183218947094,1.60922018058113,1.13760585157446,0.149760852814786,0.0416132003225782,0.0237839342949797,0.998067259373792,1,1,-9.11720900514958,-12.1622029727959,-14.8165289839657,0.349412980692163,0.14751400659287,0.10109595336899,0.990530028506547,0.996327970237232,0.997197661496835
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,3,8,0,TRUE,1e-06,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.77747257053852,2.47611123323441,2.4753449857235,104,11.8296199607961,1.93308837227233,0.987179136676555,1.13760585157446,0.185349003853238,0.0520997398124318,0.0302490380120627,0.99768071124855,0.999613451874758,1,-11.5809200263758,-11.5024447513904,-12.3290473334043,0.464141764485579,0.214656921456368,0.159459325304338,0.989322123979321,0.9964729187805,0.997584190945548
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,1,16,0,TRUE,1e-06,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.67096926271915,2.39610031247139,2.39518982172012,65,15.8770618897793,2.76931982386815,1.60922018058113,1.13760585157446,0.147183017476088,0.041681396892263,0.0238498845040825,0.998840355624275,1,1,-10.2997902953381,-11.7223641585255,-13.8837233650052,0.37657643660946,0.171635818178488,0.128435584425078,0.989950234333478,0.996424602599411,0.997342610040102
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,2,16,0,TRUE,1e-06,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.63375335931778,2.37389904260635,2.37135556340218,113,15.7919230868347,2.76931982386815,1.60922018058113,1.13760585157446,0.149913030148205,0.0425985597066238,0.0244511069468825,0.998840355624275,1,1,-8.82156368260243,-9.74308949430908,-10.7743713018035,0.305561904353772,0.111477179044539,0.073264106164973,0.990674977049814,0.996859448229212,0.997825771850993
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,3,16,0,TRUE,1e-06,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.68326789885759,2.41217231750488,2.41191470623016,85,11.1110231127482,3.32680745826536,1.60922018058113,1.13760585157446,0.1833930882162,0.0640242405908046,0.0400242455014284,0.999613451874758,1,1,-1.43043061892387,2.1325584909897,1.66303695100347,0.274621445834358,0.0695577494965014,0.0414062991610737,0.994298690631492,0.99946852200802,0.999758419094555
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,1,32,0,TRUE,1e-06,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.68092384934425,2.3984269797802,2.39754629135132,77,15.2460479868245,3.04806364106676,1.60922018058113,1.13760585157446,0.144580314836517,0.0415917322805065,0.0238988964959343,0.999226903749517,1,1,-9.70849965024386,-13.0418806013365,-15.1274641902859,0.386207201958353,0.181384870723626,0.136319233630417,0.990240131420013,0.996134705512876,0.997149345315746
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,2,32,0,TRUE,1e-06,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.64169722795486,2.39145019650459,2.38880753517151,79,13.1985167452812,2.76931982386815,1.60922018058113,1.13760585157446,0.161893170247753,0.0496241869510065,0.0293716427067382,0.998840355624275,1,1,-3.9926900809991,-4.68494313020034,-4.5556671754,0.268212181316154,0.0807905853372898,0.0452065803180348,0.993042469923177,0.99797072039426,0.998792095472774
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,3,32,0,TRUE,1e-06,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.63958954811096,2.38030871748924,2.37066772580147,43,18.4302498863191,2.49057600666954,0.987179136676555,1.13760585157446,0.146640372057013,0.0402616932891751,0.0226259498278952,0.998453807499034,0.999613451874758,1,-8.72301524175339,-12.1622029727959,-12.3290473334043,0.305748847618034,0.119970992666289,0.0838075962112156,0.990723293230903,0.996327970237232,0.997584190945548
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,1,64,0,TRUE,1e-06,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.65979647636414,2.3970704972744,2.3930441737175,30,12.1166783596901,3.32680745826536,1.60922018058113,1.13760585157446,0.170102681295917,0.0553867340239462,0.0335329916528106,0.999613451874758,1,1,-2.02172126401815,-3.80526550165969,-3.93379676275966,0.304986317637695,0.110223632967139,0.0688173474811876,0.994008793544958,0.998163985118616,0.998888727834952
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,2,64,0,TRUE,1e-06,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.66023340821266,2.40081739425659,2.39848455786705,39,11.8975710502284,3.32680745826536,1.60922018058113,1.13760585157446,0.175464671009415,0.0581492885956895,0.0354499581553173,0.999613451874758,1,1,-1.72607594147101,-3.58534609452453,-1.13537990587809,0.286944560112021,0.090837320898073,0.0509589410845379,0.994153742088225,0.998212301299705,0.999323573464753
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,3,64,0,TRUE,1e-06,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.66497971117496,2.40025767683983,2.39619973301888,71,11.8821813235809,3.32680745826536,1.60922018058113,1.13760585157446,0.174543460516427,0.0576577428252856,0.0351283896659566,0.999613451874758,1,1,0.146344434660893,-0.0666355803619286,0.108360919402599,0.258272986749041,0.0784882912846792,0.04472166857589,0.995071749528917,0.99898536019713,0.99951683818911
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,1,128,0,TRUE,1e-06,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.69943791627884,2.42184215784073,2.41292488574982,7,11.1820775637807,3.60555127546397,1.60922018058113,1.13760585157446,0.178380482492875,0.0621179731686115,0.0387573079463083,1,1,1,-1.82462438232006,-2.26582965171355,-1.75725031851844,0.330784544606696,0.124418205595712,0.081198254115909,0.994105425907136,0.99850219838624,0.999226941102575
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,2,128,0,TRUE,1e-06,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.67276148498058,2.40914416313171,2.40779846906662,983,11.8476247479039,3.32680745826536,1.60922018058113,1.13760585157446,0.173958809741971,0.0575206744319146,0.0350579973709489,0.999613451874758,1,1,-2.21881814571625,-2.48574905884872,-1.13537990587809,0.294764047114471,0.0996391875029634,0.0581016688352375,0.99391216118278,0.998453882205151,0.999323573464753
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,3,128,0,TRUE,1e-06,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.641466319561,2.39919793605804,2.39617937803268,33,11.5266119986289,3.32680745826536,1.60922018058113,1.13760585157446,0.183399294876228,0.0625160244461694,0.038706422520685,0.999613451874758,1,1,2.21586169249089,0.813042048178721,2.28490736364381,0.222805410545757,0.0661536867634402,0.0395452401165405,0.996086389331787,0.999178624921486,0.999855051456733
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,1,256,0,TRUE,1e-06,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.70099592208862,2.42954197525978,2.42266917228699,12,10.5178122334532,3.60555127546397,1.60922018058113,1.13760585157446,0.200742391524234,0.0753566528227058,0.0486680627267011,1,1,1,0.540538198057083,0.593122641043559,-0.202574286917575,0.321134098916772,0.113986281484771,0.0735133774249171,0.995265014253273,0.999130308740397,0.99946852200802
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,2,256,0,TRUE,1e-06,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.64284396916628,2.38995534181595,2.38863828778267,968,16.9499174182713,2.76931982386815,1.60922018058113,1.13760585157446,0.148292159236456,0.041404783393629,0.0235850569536169,0.998840355624275,1,1,-9.51140276854577,-11.5024447513904,-12.9509177460447,0.314285048260571,0.123248502540669,0.0842257944379268,0.990336763782191,0.9964729187805,0.99748755858337
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,3,256,0,TRUE,1e-06,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.63254855573177,2.39639127254486,2.37044310569763,20,20.9532046744462,1.65434455507372,1.60922018058113,1.13760585157446,0.147512085372645,0.038585283846266,0.021666767170648,0.997294163123309,1,1,-14.044631047602,-20.9589792582024,-22.5899091419701,0.357405432783922,0.150935046460586,0.104409947995905,0.988114219452095,0.994395322993671,0.995989756969609
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,1,8,0,TRUE,1e-05,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.65298970043659,2.38340494036674,2.38274049758911,147,15.3691504532631,3.04806364106676,1.60922018058113,1.13760585157446,0.148653183211041,0.0426002498033802,0.0245138053570119,0.999226903749517,1,1,-9.41285432769672,-10.4028477157146,-13.8837233650052,0.362426251587036,0.162244076901691,0.116807160749703,0.99038507996328,0.996714499685945,0.997342610040102
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,2,8,0,TRUE,1e-05,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.68089021742344,2.41446468234062,2.41430187225342,159,12.4951622446335,3.04806364106676,1.60922018058113,1.13760585157446,0.164277371291593,0.0514826277536496,0.0307566515575731,0.999226903749517,1,1,-6.75204642477244,-8.4235730514981,-8.90876006388243,0.373628292095149,0.154500552710927,0.103055938700457,0.991689616852684,0.997149345315746,0.998115668937527
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,3,8,0,TRUE,1e-05,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.69542287290096,2.40989246964455,2.40972247719765,125,12.1378628624794,3.04806364106676,1.60922018058113,1.13760585157446,0.162586110212968,0.0520575543167521,0.0313738455370944,0.999226903749517,1,1,-6.65349798392339,-8.86341186576843,-7.97595444492191,0.395182376330959,0.168380217305987,0.117054499125309,0.991737933033773,0.997052712953568,0.998260617480794
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,1,16,0,TRUE,1e-05,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.67102977633476,2.39596530795097,2.39508217573166,65,15.8778675625037,2.76931982386815,1.60922018058113,1.13760585157446,0.147065549662306,0.0416509792313741,0.0238323013755018,0.998840355624275,1,1,-10.2997902953381,-11.5024447513904,-13.8837233650052,0.376660958560204,0.171646083206181,0.128509910795236,0.989950234333478,0.9964729187805,0.997342610040102
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,2,16,0,TRUE,1e-05,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.63334584236145,2.38577249646187,2.38220083713531,106,14.678352535559,1.93308837227233,1.60922018058113,1.13760585157446,0.158716047935054,0.0447068020911939,0.0259416443641447,0.99768071124855,1,1,-6.0622073388291,-4.9048625373355,-5.7994080006807,0.260639617678088,0.0736170196017768,0.0421914138260967,0.992027830120307,0.997922404213171,0.998598830748418
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,3,16,0,TRUE,1e-05,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.63817688822746,2.38157027959824,2.37742695212364,93,15.9504317287918,2.49057600666954,1.60922018058113,1.13760585157446,0.151215549790177,0.042878925849487,0.0245901671616379,0.998453807499034,1,1,-10.2012418544891,-10.6227671228497,-12.9509177460447,0.341043088350312,0.144174463515724,0.105806685811532,0.989998550514567,0.996666183504856,0.99748755858337
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,1,32,0,TRUE,1e-05,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.63341474533081,2.3894998729229,2.38687252998352,102,13.0571576963412,3.32680745826536,1.60922018058113,1.13760585157446,0.165237102770734,0.0509940021870368,0.0302843473743528,0.999613451874758,1,1,-4.3868838443953,-5.12478194447067,-4.86660238172017,0.30930633309342,0.114391329591785,0.0739016627302638,0.992849205198821,0.997874088032082,0.998743779291685
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,2,32,0,TRUE,1e-05,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.62562307715416,2.38688334822655,2.38305473327637,87,13.0558925575521,2.76931982386815,1.60922018058113,1.13760585157446,0.164874668737939,0.0505518151860642,0.0300400794088467,0.998840355624275,1,1,-2.90865723165958,-4.02518490879485,-5.17753758804035,0.26416192576632,0.0889062832421578,0.0540545565880475,0.993573947915157,0.998115668937527,0.998695463110596
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,3,32,0,TRUE,1e-05,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.61790496110916,2.3925593495369,2.38377794623375,65,12.9675808731361,2.49057600666954,1.60922018058113,1.13760585157446,0.1699425044734,0.0525505185007417,0.0313163547811059,0.998453807499034,1,1,-1.52897905977292,-1.82599083744323,-0.824444699557922,0.239262632588323,0.0634431820934635,0.035665068299328,0.994250374450403,0.998598830748418,0.999371889645842
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,1,64,0,TRUE,1e-05,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.68670228123665,2.399957716465,2.39967015385628,352,17.3403782633803,3.32680745826536,1.60922018058113,1.13760585157446,0.140978191185515,0.0392420655664284,0.0222259055485127,0.999613451874758,1,1,-10.2997902953381,-13.9215582298772,-15.7493346029262,0.354785755223273,0.159464033319631,0.120205186065025,0.989950234333478,0.99594144078852,0.997052712953568
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,2,64,0,TRUE,1e-05,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.67761008441448,2.40831097960472,2.40786397457123,499,12.0219063021258,3.32680745826536,1.60922018058113,1.13760585157446,0.171550313311338,0.0558594354495972,0.0338164056870347,0.999613451874758,1,1,-3.20430255420672,-3.36542668738937,-1.13537990587809,0.296323438087067,0.0965052552604754,0.0582789818317375,0.99342899937189,0.998260617480794,0.999323573464753
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,3,64,0,TRUE,1e-05,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.66559398174286,2.40863832831383,2.40668913722038,80,11.1267945922858,3.60555127546397,1.60922018058113,1.13760585157446,0.190013755935872,0.0671782183195156,0.0421838041232433,1,1,1,0.244892875509941,0.153283826773234,0.419296125722772,0.28757152402037,0.0837737827875936,0.0456212633171416,0.995120065710006,0.999033676378219,0.999565154370199
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,1,128,0,TRUE,1e-05,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.68015349656343,2.4123347401619,2.40428265929222,7,12.0897858290407,3.32680745826536,1.60922018058113,1.13760585157446,0.168254047287467,0.0547917131155192,0.0331326928535922,0.999613451874758,1,1,-3.79559319930101,-5.12478194447067,-5.17753758804035,0.326686313850911,0.125995310601258,0.0812719714236053,0.993139102285355,0.997874088032082,0.998695463110596
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,2,128,0,TRUE,1e-05,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.6301441937685,2.44006204605103,2.42735546827316,29,10.2832263391605,3.04806364106676,1.60922018058113,1.13760585157446,0.235044365184369,0.0922672096469871,0.0611113957966689,0.999226903749517,1,1,1.62457104739661,0.593122641043559,0.108360919402599,0.316346797961922,0.113394887183944,0.0748927714082721,0.995796492245253,0.999130308740397,0.99951683818911
