test_resid_q0.995,test_resid_q0.999,test_resid_q0.9995
1.1530193970231268,5.165049981241577,8.373372596384346
0.8547393176209246,4.883796261342806,8.145188930932132
1.1107154477954424,4.918347560134608,7.95566774171531
0.9667317312348711,4.953003657596811,8.143128720970942
0.8120013314436605,4.468787989014527,7.397182920370704
1.0315660071106203,4.690616720096899,7.604618667471747
1.585309201441233,5.419555155336278,8.451878355141686
1.1968128977594175,5.01983416762351,8.099483230210339
1.2723242297199961,5.480740183848535,8.878606691339957
1.3789331442832795,5.655363971335946,9.121920159572882
1.24123997938959,5.56605776459987,9.082363333882281
1.196578423581654,5.423367480909365,8.866830758324998
1.3897935188018309,6.187389330978807,10.101237409921163
1.704888745221437,6.377609455843061,10.119589545693346
1.6028786491000142,6.023714004532497,9.539380297784874
1.7182117786164444,6.288810398792946,9.95452987975798
1.310098267227021,5.4326682835536735,8.782213247405997
1.6609121479170073,5.661888334828592,8.846996062077302
1.4425475383314916,5.331108148043709,8.416299990085161
1.0060084255437962,4.7704373062370635,7.771244636419104
1.5127516264901137,5.5233237521721295,8.703449510019787
1.5603992705247736,5.669803086172401,8.957003824680898
1.1431670471777187,5.4852507355026425,8.989936593991244
1.397062274042094,5.830354689690714,9.391826045132168
1.464950483812678,5.920750947543287,9.490302745792889
1.01179730366304,5.033051077917628,8.300958713169255
0.9509814429012868,5.299686624395216,8.833764438239834
1.1022465360961453,5.6083816070980586,9.247490183582322
1.1787313926637326,5.487845810169034,8.916262289777123
0.6306140475785789,4.377915194025968,7.390379374185502
0.28704769959237186,3.691868192288789,6.440645761841309
0.9096603096897304,4.652457525896814,7.654245073858359
1.3574483612827422,5.4407439459032885,8.710969211394481
1.3564652975176799,5.218046460177585,8.281733252631751
1.0573490210253595,4.767973376839448,7.720892621226072
0.7587418721486108,4.209048676828417,6.98403024224217
1.0245224333607528,4.661936527786871,7.560469714924264
1.5865315810307656,5.180299663537325,8.002401787243471
1.603472983673349,5.269577964936226,8.135129808113689
1.7619088120616713,6.012213002217808,9.311414140521151
1.6133445557610382,5.311115531050088,8.196610295153583
1.3813291366345162,5.026418687325001,7.895528280685431
1.6897231367656982,5.5986427102927445,8.661354855225575
0.5782566817084858,4.792315102243238,8.206101332611864
1.170895652033689,5.340331221925442,8.690675527557548
1.097144446917266,5.629557799032815,9.302255346219232
1.001579338841867,5.454706999646223,9.067359492192255
0.8394799670136255,5.773406399647083,9.791097578249225
1.3347405179400553,5.962110010539943,9.663127877432043
1.2133706857407907,5.784006423262987,9.452934071853159
1.2763526391220026,5.578787105158436,9.030681650478003
1.0118253434968016,5.653945906619391,9.435019165908042
1.5015279478372925,5.8723839245506575,9.37452305799185
0.7527375673591283,4.67090700375467,7.814238636200712
0.5209864276660534,4.080683510802583,6.95769787999165
0.5622121452503617,4.308846015331457,7.3185087575559375
1.1541551611234535,5.510557370568202,9.012787096999979
1.466923186445869,5.5602676514021825,8.84512003194724
1.246811449872557,5.435100503423964,8.821934673569938
0.6594022401887001,4.419762812769742,7.472139814635662
0.6907336263091226,4.60255996172805,7.776939474265979
1.0196692416717488,4.635468734199486,7.511008387468196
1.5537828524750479,5.730713979723299,9.013711419965711
1.5682028374158614,5.401383792758655,8.41383020114317
1.1779695398800403,5.2773739599035014,8.5448485458828909
1.5447536639831103,5.466904706414312,8.580716443528305
