test_resid_q0.995,test_resid_q0.999,test_resid_q0.9995
0.4541035184534268,0.3895806295955735,0.32100890305671825
0.23391365021080635,0.12830724967635287,0.03962202270143411
0.18861394265529174,0.06586679933518891,-0.01943391772542924
0.0029557685066476935,-0.13260029234266035,-0.2258301373994689
-0.17896940230437508,-0.3380155116810135,-0.4358399702568594
0.09499144397697368,0.004210655821686338,-0.06765538725748854
0.7570708845271374,0.7882435159695849,0.7597467377883635
0.5756645074170947,0.5608046363585482,0.5083780234795237
0.7052422169796522,0.6828246246502649,0.6218954116838908
0.9033246465193381,0.8716481186029252,0.8046674869070589
0.5959530954744716,0.4840163329710432,0.3870799150289539
0.4633027577985178,0.33035547977321045,0.22646996442080436
0.5572586358799825,0.4501213476962391,0.34659573740498395
0.1658117533194261,-0.02557127099932366,-0.14647030668795047
-0.02011068094439583,-0.20232518036523217,-0.3135606065218939
0.32866763569871527,0.24389260574356353,0.16032503811126908
-0.07487733664004637,-0.23733252567429552,-0.3487164237429621
0.29674987789061635,0.20387949880093093,0.12768535276478143
0.1751576524363303,0.08454821182909367,0.011875951231476556
-0.13670120062947344,-0.26938278581845054,-0.35734452491612245
0.6395650316332295,0.6494068908005746,0.6105094380150886
0.7969575549335932,0.8119114438629804,0.769606476035424
0.2921286849161602,0.1899464996293201,0.09985386547419495
0.4672210559697296,0.3650210342841804,0.2761985312563162
0.3716744345606271,0.24348070040120362,0.14682257038185398
0.18138547534001326,0.03152902308990502,-0.07423405566585117
0.09303723375843642,-0.060279776533521456,-0.17163566433403865
0.14026113568566512,-0.010782972654515888,-0.12015937899841234
-0.10872083042854985,-0.3082546191243649,-0.4245043829951394
-0.3435767462956285,-0.5429664081079792,-0.6574940902644659
-0.6804141063461584,-0.907956120308544,-1.0297592635840322
0.14159475014659328,0.08390201783455353,0.019535413947125768
0.5467078326669945,0.5405386093640825,0.49065419461657545
0.3845768504267859,0.3196141259185108,0.25612773925897336
0.2487515448502844,0.17484386997669876,0.10856422270835964
0.09370021612046653,-7.664390681458855e-4,-0.07552531819230346
0.24123880187896862,0.18045710359750977,0.1189691269697537
0.7986345439837015,0.8408091669434894,0.8214755356256198
0.6377645391228075,0.65460395942097,0.627733912862376
0.41084541884185555,0.3906427353081048,0.3490391422658803
0.5528890500647345,0.563617094977376,0.5350400632949821
0.32508589128683596,0.2906498656540908,0.2433241334151468
0.5940802008001249,0.6039976495829089,0.5715019311933967
-0.40752429529848033,-0.5798067844858208,-0.6943641344744389
0.22710830113637037,0.1111961189331172,0.02068106695742511
0.39931780602033307,0.2900977430377871,0.19309657606383013
0.30393609391652987,0.13695198917829998,0.020368485079364618
0.2931149402238393,0.1217407746922845,-0.004863880925309871
0.40861035438281856,0.2299520442165166,0.11466039190886335
0.45415768841801807,0.32832178127470435,0.23007060758226316
0.48223644786814024,0.3858306555495137,0.3012336859065261
0.3491732415792397,0.2490595834255771,0.15097501455229434
0.5028221253837897,0.3962206893715967,0.3079473616241213
-0.32298046246080325,-0.55594578560643,-0.6832423619516899
-0.25103110772799475,-0.4240112182472231,-0.5293278081757151
-0.489901110814948,-0.6869235272885383,-0.8002966770105333
