Y_distr,n,df,interm_lvl,Train_loss,Valid_loss,test_MAE_q0.995,test_MAE_q0.999,test_MAE_q0.9995,test_MAE_sd_q0.995,test_MAE_sd_q0.999,test_MAE_sd_q0.9995,test_MSE_q0.995,test_MSE_q0.999,test_MSE_q0.9995,test_MSE_sd_q0.995,test_MSE_sd_q0.999,test_MSE_sd_q0.9995,nb_fits,shape_fixed,rnn_type,num_layers,hidden_size,p_drop,intermediate_q_feature,L2_pen,shape_penalty,seq_len,learning_rate,scale_features,orthogonal_gpd,n_epochs,batch_size,lr_decay,patience_decay,min_lr,patience_stop,tol,params_string
foldnormal,5000,4,0.7,1.23997150361538,1.17136066406965,0.58532088522697,0.738867100082145,0.78947023932826,0.503866787098318,0.603703219720102,0.646602557050875,0.596431501475838,0.910309277568716,1.04127450659639,2.17193211027031,3.11586224676843,3.5676498118037,3,TRUE,lstm,1,128,0,TRUE,1e-4,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-5,20,1e-5,reqrn_lstm_1x128_u_s10_do0_L21e-04_lr0p001_ilv70
foldnormal,5000,4,0.75,1.21796375513077,1.17134410142899,0.465021523339415,0.545106312000195,0.593866060861779,0.473229933640003,0.622083528736382,0.699469770957937,0.440146797947814,0.684051410524218,0.841837007135338,1.57360258725994,2.50218823614829,2.99415026201917,3,TRUE,lstm,1,128,0,TRUE,1e-4,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-5,20,1e-5,reqrn_lstm_1x128_u_s10_do0_L21e-04_lr0p001_ilv75
foldnormal,5000,4,0.8,1.16820136643946,1.16062712669373,0.4292001013625,0.505137357535706,0.546067298984476,0.480267131668844,0.616012804058141,0.687248136084569,0.414823113467447,0.634559630386776,0.770405033571804,1.63668884039094,2.54181069344627,3.03829240435353,3,TRUE,lstm,1,128,0,TRUE,1e-4,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-5,20,1e-5,reqrn_lstm_1x128_u_s10_do0_L21e-04_lr0p001_ilv80
foldnormal,5000,4,0.85,1.11145829223096,1.07698908448219,0.628516678398023,0.836724511772389,0.915877950558401,0.711260595963551,0.871891343952165,0.938611044200159,0.900823672067836,1.46015038535632,1.71964691447511,4.05359986680561,6.01598747091257,6.91947857853531,3,TRUE,lstm,1,128,0,TRUE,1e-4,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-5,20,1e-5,reqrn_lstm_1x128_u_s10_do0_L21e-04_lr0p001_ilv85
foldnormal,5000,4,0.9,1.05557084083557,1.04811215400696,0.621001954077683,0.814075642435909,0.8881086260348,0.693734906810453,0.858169722872502,0.926358764355365,0.866815294271423,1.39902713380785,1.64670586382336,3.33478471783305,4.92558114657292,5.67658995785605,3,TRUE,lstm,1,128,0,TRUE,1e-4,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-5,20,1e-5,reqrn_lstm_1x128_u_s10_do0_L21e-04_lr0p001_ilv90
foldnormal,5000,4,0.95,1.07954651117325,0.95857971906662,1.25199538863232,5.7107758845961,9.38100483144153,0.500438540731112,0.982211184467027,1.52302924225125,1.81788109845907,33.5775070672143,90.3224057966673,1.65985515026077,11.8969991729704,30.9756923119244,3,TRUE,lstm,1,128,0,TRUE,1e-4,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-5,20,1e-5,reqrn_lstm_1x128_u_s10_do0_L21e-04_lr0p001_ilv95
