test_resid_q0.995,test_resid_q0.999,test_resid_q0.9995
0.35613528359214897,0.3262731210547587,0.2754633944287317
0.10861804123089946,0.03381980044764887,-0.03795430254477772
0.13703217441694537,0.04789190923980424,-0.020811663764809474
0.04388795801686385,-0.036325661281653154,-0.10492604901625491
-0.13779620771347822,-0.2482861606394975,-0.32446990556285815
0.09409140245733738,0.04048033152901365,-0.013642851082278362
0.6615252732840631,0.7127003195538224,0.6964876134692313
0.3614329943786476,0.3454875662233228,0.2986590373497515
0.5100457610194207,0.5027527122777107,0.45384520019883645
0.7510062642434878,0.7417877760392404,0.6897229871092332
0.5268517309949896,0.4456132894048732,0.3662889110556087
0.4172241332799036,0.31775775424093666,0.2322959190293563
0.45260420044322025,0.38323630472500625,0.3009036210797955
0.13622942320528963,-0.012390796595048492,-0.11236203060745531
0.0083889875076748055,-0.12335208661300356,-0.21171948905574922
0.27165445815152367,0.21346116657963865,0.1457102595803157
-0.11424916846667976,-0.2544234281192397,-0.35185929074436295
0.24972553788325147,0.18121766178757603,0.11870226442220222
0.2160969888725024,0.16977616290635922,0.11746819123474417
-0.09317025894009756,-0.1761743094562025,-0.24203454386146106
0.4905358653115046,0.5103556118432593,0.4804666375709514
0.6303114809705068,0.6552115300416874,0.6225996181698932
0.23628517649145397,0.17577584041353944,0.10677758657252134
0.48939588991007454,0.43996298481270646,0.37598136877845256
0.4764549350367382,0.40712042396805703,0.3371434471738919
0.1840071041731539,0.06254080911381621,-0.027206101831495744
0.09601156851755288,-0.00982986740600289,-0.09789911292480546
0.09831015678354049,-0.003081359585245025,-0.08854310972189694
-0.12455994717775187,-0.27699316891489545,-0.37179487137591316
-0.3596962380581896,-0.5228737042880462,-0.6200050681518894
-0.6553480000179155,-0.8407543841415013,-0.9435613687245237
-0.0672161417690127,-0.13044358694393754,-0.19141109172565685
0.3481737178329176,0.3511226743549747,0.3105455593575499
0.3059459024890758,0.2704488086664014,0.22221810337085923
0.15190874223988526,0.09717621280990674,0.042431843116378154
-0.012358580529558516,-0.08576989374997002,-0.1482806500411824
0.10887097254664635,0.06222480500751715,0.010543608200405785
0.685534114905626,0.7450333289090691,0.7364191704970553
0.5958607683487323,0.648754992754438,0.6388941919464388
0.40477852039949624,0.43089008996993616,0.40993243942921165
0.5337565026311561,0.5799734401828314,0.5681166225293364
0.3480970578253766,0.36327226868630724,0.33777026473453464
0.5490933068271868,0.5909786202467968,0.5744242270324342
-0.4589886838263588,-0.590766545151606,-0.6850413916978226
0.24012959749165574,0.1710928406616805,0.1028665959853079
0.38548099176917994,0.32171921185818775,0.24767820507763894
0.37244144087192765,0.2699455289926931,0.18262602683022777
0.2542557274370143,0.13759198021727492,0.03786978097025262
0.40678061417829525,0.2802091160069562,0.18905462695986408
0.41611589910002866,0.33298907016168044,0.25605012736441246
0.3972202624534571,0.3247476265560518,0.25457836461949235
0.22486269622653676,0.15261774950871576,0.07189253682809493
0.4280348727938801,0.3617048689882081,0.2935751100733217
-0.3409889193857243,-0.5270547131203189,-0.6332445931115283
-0.3313626242885386,-0.48118468825078775,-0.5735547929587863
-0.48521829490568447,-0.6391205266604354,-0.7326910927222157
0.1543035617516857,0.12906837616415512,0.07410598394443291
0.46581695170822623,0.43861700771768586,0.38648447424291543
0.3626485502502357,0.2980158349341142,0.2284636921012151
-0.20507210752370497,-0.3747876997765758,-0.47805531952865454
-0.07798847386941876,-0.1953645554730583,-0.2818148553872222
0.12686070147195583,0.05325525061560743,-0.0069945999257852165
0.458502026968147,0.47193358996814805,0.4419100241653222
0.5334228382175796,0.5615052581172604,0.5395526434109019
0.13220536713121156,0.09753047877338172,0.0454930554815709
0.5951248062661723,0.6108016030640799,0.5797883586522321
-0.07767972525734557,-0.177289817852329,-0.26121894520782973
0.4234035185045144,0.36530811250993445,0.29758835297345065
0.3283419122146851,0.23171670344142914,0.1511269490549747
0.6064680881983033,0.5704527600153586,0.5079162135685902
0.00987787907076143,-0.14547544851385474,-0.2452696097619116
0.5289363268172806,0.4988167784522526,0.4487049129247822
0.3941512815667654,0.3599204568594967,0.30976721439424626
0.11172746176907289,0.05056628108778227,-0.0106747919368253
0.6917197655807277,0.7278268783622872,0.7024048301539203
0.38476054077836075,0.35102126769769804,0.2881776773885161
0.2385531500134377,0.14738781702557446,0.05931439647085668
0.16126350007629675,0.029380906158012365,-0.07569857387600365
0.4912866877886577,0.3630012292046132,0.26306588904383865
0.219819179362732,0.06780302645162628,-0.04409438898811935
0.2556680690028976,0.11657119451237641,0.014222336505097743
0.36883912859964063,0.2496699554586641,0.15089118592835327
0.33702407445046223,0.22166799582636898,0.12938818678392927
0.20448928696024282,0.10057530124012715,0.012633554743826991
-0.15249744607572246,-0.31320489451655664,-0.41220769467247553
0.03437843590855927,-0.059063992605607574,-0.13912760737215812
0.3750451144502369,0.3174660476924611,0.24867657104206664
-0.08877175406504545,-0.23551131295331462,-0.3308345599963882
0.22733177739001764,0.162280203288514,0.10203577775946915
-0.13123802253441763,-0.2403035470103534,-0.3232794897588569
-0.34381804774797686,-0.47908911442312174,-0.5799888873062837
-0.047366084297515876,-0.16568004087850774,-0.26325650755598495
0.2617923563302309,0.13905359225268654,0.04055557736434601
