test_resid_q0.995,test_resid_q0.999,test_resid_q0.9995
0.5369471087949602,0.7951896028798133,0.8859341141528008
0.21208640202680407,0.4139112037956467,0.4818574109407363
0.27711937706425527,0.43575910763819437,0.4888270289728114
0.40645552986024924,0.6769428935657444,0.7723888605903655
-0.02261797929156195,0.10070947989966061,0.14020238567052434
0.7441216949166884,1.1162686398145922,1.2519121543282363
0.5014133953201307,0.6888383576853148,0.7536275383604005
0.49651024903175056,0.7454873800463737,0.8324701741490994
0.18380498358356423,0.30944051615890356,0.347878619290654
0.8848271048402623,1.194005623274176,1.3025235847972692
0.0845375748381052,0.1033766636155633,0.09980070809340802
0.07349011379582393,0.09806174025693082,0.09675248206272968
-0.547778570903402,-0.7057622747611276,-0.7788978051154754
0.6164052705039449,0.845684998878296,0.923728403904251
0.2483442399737763,0.3729102236813784,0.41187750877956475
0.4240321787457999,0.6184817729142429,0.6832000539172629
0.009301613590460889,0.09183876842175653,0.11333591717473901
0.8491570936805681,1.1596254769024226,1.270870449828557
0.5722356978549943,0.8260011672667771,0.9159421677751087
0.525065098270189,0.8478300797219136,0.9641823748811182
0.7617645584642538,1.0856067281177326,1.2023153624146428
0.7225246815924002,1.015919234700534,1.1199508908621176
0.41163903913437405,0.6753205307246546,0.76658033731748
0.6029813084376308,0.8562769661731382,0.9437788664426829
0.5194575297283102,0.7136105193897917,0.7785778912944004
0.14400276091539954,0.23509841840842682,0.2601217926274977
0.07873406433925023,0.2088232014914677,0.24802965120757214
0.41280204828913103,0.6520444782161086,0.7334641130847874
0.1054684264527781,0.20786832181792825,0.23849176505091663
-0.27178616199420347,-0.22544609816870143,-0.2160777067557449
0.309891133458545,0.6504673444005613,0.7734896767106525
-0.3072159811573343,-0.2667345306521902,-0.2594205966870602
0.5936121288951917,0.9064252494504945,1.017878574049635
0.5728497531197716,0.8262527489625082,0.916110277549163
0.5161421550992848,0.785540041058046,0.8816076976285956
0.2912636778154658,0.5204609538606837,0.6008109172758767
0.016765434785677158,0.12101365586508273,0.15359359876947565
0.6361337222294843,0.8504051233884065,0.9265181115834356
1.1393969409263365,1.5571143129645257,1.7117240053319724
0.9470628207828007,1.3369451459104607,1.480492969660447
1.0227084789386889,1.403551794814728,1.5440523676719273
0.2737945261952932,0.41925353741251836,0.4686243386732789
0.9780776499828541,1.3420512701558573,1.4753850301646008
-0.33442782478445476,-0.1955383946298479,-0.15231947426626036
0.4702019908536945,0.7245046113837876,0.8129629928618884
0.17261532037439054,0.326769580405589,0.37506224085891837
0.35674563694292427,0.5407129712678831,0.6005546914643585
-0.1277957156389551,-0.0696137451311376,-0.059743682875947
0.5408346384451699,0.6938906964828746,0.74283395187034
0.2744472086488132,0.371784385228926,0.39905815835835945
0.4810882445355906,0.6448129659867865,0.6982696895077432
-0.0524220970079865,0.021838222046502764,0.03860686854074302
1.0495207225059158,1.3982500010270904,1.5228512599217137
-0.003802570614558576,0.09417343465081363,0.1231946287068526
-0.38000346882145575,-0.3719279787511214,-0.3772685104446589
-0.004469760552330726,0.2018280817080429,0.2727945624948429
-0.014414821749102913,0.13529218241878382,0.18304810366195134
0.8377882208279077,1.167715293129132,1.2855540912319618
0.3462517271116541,0.5157949132108115,0.5710317240653229
-0.0680005901029217,0.021674307826420325,0.04689547992865073
0.029006964316098838,0.17293915172368823,0.2186848329272797
0.21409936193305423,0.3553085706363035,0.40230683770403974
0.9929316044472065,1.3993099892537568,1.5482224036414145
0.8870475041750998,1.2295899813599327,1.3545653602592722
0.3488826173770194,0.6062761591758914,0.6967941526876249
0.5772746371495412,0.7985403403866291,0.87585949719558
-0.33264341843033485,-0.2694252688376375,-0.25552910304628185
0.3296530377655902,0.49885574867943383,0.5538608223635393
0.2907258071176573,0.4346345729256136,0.4800608491597256
0.419925685131072,0.5883775255392685,0.6425386799242272
0.13123581663114692,0.23430799348675002,0.26434383499278447
0.8501574573385859,1.1406839907729074,1.2440165714607652
0.6017819445771249,0.8377430067637421,0.9203848063985731
0.14619017508890142,0.29603090712124214,0.3452014972499331
0.7237639055468144,0.9824782696491416,1.073860167432649
-0.20551706565478867,-0.1943485946931709,-0.20093130689046923
-0.036028012000278054,0.06443281588090777,0.09113579293098262
0.4201286518714298,0.6859487395278876,0.775698809909434
-0.10008961206930866,-0.1803366104040247,-0.22289109135813945
-0.11638905430101687,-0.12403974164759113,-0.13943453012690377
0.6724721793241439,0.9004019355631403,0.9767015833265482
0.1416648835661256,0.14483522282920624,0.13393228477412755
0.9061657482565444,1.1735236827693711,1.265354561581736
0.3875073822104804,0.527614202812634,0.5705566213950792
0.3433503427607434,0.49633840727584655,0.5461488555748089
0.11281740047923883,0.2302118514165299,0.265310855169254
0.4130096198545763,0.575463733048478,0.6276053478794648
0.19989809814320125,0.33884279050771493,0.38298516078086564
0.5029281248101114,0.7121940964729854,0.7847312168997007
0.03696259329210516,0.18467532237185935,0.2319917640548823
-0.7480581499999683,-0.7922559328140579,-0.820622436277521
-0.2083313654881893,-0.10322345403748479,-0.0747185944343407
-0.022994559262077274,0.026158620148681422,0.03327390993876023
-0.22081959779886695,-0.24647923489996693,-0.2678297896683599
-0.43453685276703524,-0.4672357909989273,-0.49103275073321484
0.16842115084149345,0.273887325663682,0.3045632099304072
0.2647756608772571,0.5956675930724753,0.7104704904204748
0.30223723704317784,0.4242957371677303,0.4604600699926742
0.01448302559963377,0.09511191912365469,0.11574640412090353
-0.2870335698283579,-0.3248472249654917,-0.350995092563382
-0.5881494806789132,-0.6140076576016105,-0.6349482439806611
-0.5567871487312326,-0.6289625459185118,-0.6683367940448033
0.015121975745103988,0.0970310180338041,0.11935318322156085
-0.09326072228397386,0.01769889748700315,0.05067769945804468
-0.07315186517516281,0.05022360033929907,0.08866330573486181
-0.2775162563958906,-0.1746184259908894,-0.14529722508330245
-0.4234417320143642,-0.3057442721213288,-0.27261138977638133
8.325969885447648e-5,0.12648647764956156,0.16509253867766205
-0.325346650101606,-0.2891410783197168,-0.2851713418293711
-0.6801258072540861,-0.662266901545741,-0.665088055037919
-1.3122759174065681,-1.4698748044110097,-1.5392748046078433
0.7675761359180253,1.0053972791741046,1.0910433543629416
1.195907316743381,1.6266156338975133,1.7863156343891529
0.6629074504871761,0.9970193160541738,1.1183879728796713
0.7609793536532994,1.0787838954243183,1.1943407918258373
0.6929162427507185,1.0365847800853372,1.1620124278062187
0.851662342385139,1.2407763551458038,1.3838407125399472
0.7400372431865154,1.10360873438038,1.2371454218705304
1.2433784826967327,1.6797089769085343,1.8415476344748347
0.5628388738489418,0.8455040624543413,0.9459514585123765
0.40708637627496014,0.6390395993813982,0.72059398731579
0.8299341328252794,1.1557246989482337,1.2734836514482613
0.4523858108386536,0.7045465993967603,0.7918244935470664
0.6843189460044492,0.9682501327556601,1.0675317948271719
0.651815411346421,0.8472208183436853,0.9130735126760117
0.1886196890534455,0.3290997965872702,0.3744886434855941
0.08376209709637372,0.21927992507844785,0.2615524462954344
0.29498386651877073,0.5928780749948306,0.6958825146343663
0.10453480121824121,0.1809257503509425,0.19976594321438768
0.04253347702065735,0.12976251923642224,0.1529840842853396
